k,epsilon,N,k2,k1
16,0.1,2500,25,6
16,0.1,2500,24,6
16,0.1,2500,23,6
16,0.1,2500,22,6
16,0.1,2500,21,6
16,0.1,2500,20,6
16,0.1,2500,19,6
16,0.1,2500,18,6
16,0.1,2500,17,6
16,0.1,2500,16,6
16,0.1,2500,15,6
16,0.1,2500,14,6
16,0.1,2500,13,6
16,0.1,2500,12,6
16,0.1,2500,11,6
16,0.1,2500,10,7
16,0.1,2500,9,7
16,0.1,2500,8,7
16,0.1,2500,7,7
16,0.1,2500,6,7
16,0.1,2500,5,7
16,0.1,2500,4,7
16,0.1,2500,3,7
16,0.1,2500,2,7
16,0.1,2500,1,7
